_,_,_,_,_,_,_,PO Num,_,Item No,_,Cntr No,MBL No,Inner Qty,Outer Qty,_,_,_,_,HBL No,_,Est. Del
,,,,,,,3451139,,05501W2140,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3451139,,05501W2150,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3451139,,05501W2160,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 075,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 080,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 085,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 090,,OOCU7740078,COSU6189097730,4,24,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 100,,OOCU7740078,COSU6189097730,5,30,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 105,,OOCU7740078,COSU6189097730,6,36,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 115,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 130,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550M 150,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2085,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2090,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2095,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2105,,OOCU7740078,COSU6189097730,5,30,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2110,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2115,,OOCU7740078,COSU6189097730,6,36,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2120,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2130,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452092,,06550W2140,,OOCU7740078,COSU6189097730,5,30,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 050,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 055,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 065,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 075,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 085,,OOCU7740078,COSU6189097730,4,24,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 090,,OOCU7740078,COSU6189097730,4,24,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 095,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 100,,OOCU7740078,COSU6189097730,4,24,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 105,,OOCU7740078,COSU6189097730,5,30,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 110,,OOCU7740078,COSU6189097730,7,42,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 115,,OOCU7740078,COSU6189097730,4,24,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 120,,OOCU7740078,COSU6189097730,6,36,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 130,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 140,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 150,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513M 160,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2080,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2085,,OOCU7740078,COSU6189097730,2,12,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2095,,OOCU7740078,COSU6189097730,6,36,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2105,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2110,,OOCU7740078,COSU6189097730,3,18,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2115,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2120,,OOCU7740078,COSU6189097730,1,6,,,,,CHRKHR20162,,03/18/20
,,,,,,,3452704,,06513W2130,,OOCU7740078,COSU6189097730,5,30,,,,,CHRKHR20162,,03/18/20
,,,,,,,,,,,|SEGU6969242||,OOLU2632328150,,,,,,,XMSE2000060,,04/30/20
,,,,,,,,,,,OOLU4297086,OOLU2634005320,,,,,,,HCM10020127,,03/16/20
,,,,,,,,,,,CBHU6327327,OOLU2634005321,,,,,,,HCM10020202,,03/16/20
,,,,,,,,,,,HLXU8597548,HLCUEUR200114348,,,,,,,HCM10020128,,03/16/20
,,,,,,,,,,,UACU5960953,HLCUEUR200103813,,,,,,,HCM10020292,,03/20/20
,,,,,,,,,,,UACU8421507,HLCUEUR191232028,,,,,,,HCM10020465,,03/23/20
,,,,,,,,,,,BSIU4027856,HLCUEUR191232028,,,,,,,HCM10020465,,03/23/20
,,,,,,,,,,,HLXU5258999,HLCUEUR191232028,,,,,,,HCM10020465,,03/23/20
,,,,,,,3432770,,83230B 090,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640D 085,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640D 110,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640D 115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640D 120,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640E2100,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640E2110,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640E2115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3444422,,83640E2120,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3446685,,83616D 085,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3446685,,83616D 100,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3446685,,83616D 105,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3446685,,83616D 115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3446685,,83616D 120,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3446685,,83616E2095,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83623E2070,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 080,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 085,,TGBU7758024,COSU6189099400,12,72,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 090,,TGBU7758024,COSU6189099400,11,66,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 095,,TGBU7758024,COSU6189099400,18,108,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 100,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 105,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 110,,TGBU7758024,COSU6189099400,20,120,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 115,,TGBU7758024,COSU6189099400,14,84,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 120,,TGBU7758024,COSU6189099400,16,96,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 130,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 140,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638D 150,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2080,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2085,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2090,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2095,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2100,,TGBU7758024,COSU6189099400,11,66,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2105,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2110,,TGBU7758024,COSU6189099400,17,102,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2115,,TGBU7758024,COSU6189099400,11,66,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2120,,TGBU7758024,COSU6189099400,13,78,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2130,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3448430,,83638E2140,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 080,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 090,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 095,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 100,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 105,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 110,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 115,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 120,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 130,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640D 140,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640E2085,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640E2095,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640E2100,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83640E2105,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 080,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 085,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 090,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 095,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 100,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 105,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 110,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 120,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 130,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642D 140,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2080,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2090,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2095,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2100,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2105,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2120,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83642E2130,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960D 080,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960D 100,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960D 105,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960D 140,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960E2110,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960E2115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83960E2130,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83613D 075,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83613D 100,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449140,,83613D 130,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 060,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 070,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 080,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 085,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 090,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 095,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 100,,TGBU7758024,COSU6189099400,10,60,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 105,,TGBU7758024,COSU6189099400,12,72,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 110,,TGBU7758024,COSU6189099400,11,66,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 115,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 120,,TGBU7758024,COSU6189099400,9,54,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 130,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861D 140,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2085,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2090,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2095,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2100,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2105,,TGBU7758024,COSU6189099400,10,60,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2110,,TGBU7758024,COSU6189099400,8,48,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2115,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2120,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2130,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449487,,83861E2140,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449615,,83939D 115,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449615,,83939E2105,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3449615,,83939E2120,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 070,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 085,,TGBU7758024,COSU6189099400,5,30,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 090,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 100,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 105,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 110,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 115,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 120,,TGBU7758024,COSU6189099400,4,24,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614D 130,,TGBU7758024,COSU6189099400,2,12,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2085,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2090,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2095,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2100,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2110,,TGBU7758024,COSU6189099400,1,6,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2115,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450292,,83614E2120,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 080,,TGBU7758024,COSU6189099400,3,18,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 085,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 090,,TGBU7758024,COSU6189099400,14,84,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 095,,TGBU7758024,COSU6189099400,6,36,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 100,,TGBU7758024,COSU6189099400,21,126,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 105,,TGBU7758024,COSU6189099400,26,156,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 115,,TGBU7758024,COSU6189099400,15,90,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813D 130,,TGBU7758024,COSU6189099400,9,54,,,,,CHRKHR20173,,04/06/20
,,,,,,,3450650,,02813E2140,,TGBU7758024,COSU6189099400,15,90,,,,,CHRKHR20173,,04/06/20
,,,,,,,3447061,,05611M 080,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,05611M 070,,BEAU4588585,HLCUPN7200200811,4,24,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,05611W2110,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,06266M 110,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,06266M 120,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,06266W2090,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,06266W2095,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,06266W2110,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450028,,06266W2115,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02340E2090,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 085,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 090,,BEAU4588585,HLCUPN7200200811,5,30,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 095,,BEAU4588585,HLCUPN7200200811,5,30,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 100,,BEAU4588585,HLCUPN7200200811,4,24,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 105,,BEAU4588585,HLCUPN7200200811,4,24,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 110,,BEAU4588585,HLCUPN7200200811,7,42,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493D 120,,BEAU4588585,HLCUPN7200200811,4,24,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2085,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2090,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2095,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2100,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2105,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2110,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2115,,BEAU4588585,HLCUPN7200200811,1,6,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450277,,02493E2120,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 075,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 080,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 085,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 090,,BEAU4588585,HLCUPN7200200811,7,42,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 095,,BEAU4588585,HLCUPN7200200811,5,30,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 100,,BEAU4588585,HLCUPN7200200811,6,36,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 105,,BEAU4588585,HLCUPN7200200811,7,42,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 110,,BEAU4588585,HLCUPN7200200811,10,60,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 115,,BEAU4588585,HLCUPN7200200811,7,42,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 120,,BEAU4588585,HLCUPN7200200811,5,30,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 130,,BEAU4588585,HLCUPN7200200811,4,24,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611M 140,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2080,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2085,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2090,,BEAU4588585,HLCUPN7200200811,4,24,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2095,,BEAU4588585,HLCUPN7200200811,6,36,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2100,,BEAU4588585,HLCUPN7200200811,6,36,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2105,,BEAU4588585,HLCUPN7200200811,6,36,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2110,,BEAU4588585,HLCUPN7200200811,5,30,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2115,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2120,,BEAU4588585,HLCUPN7200200811,8,48,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450654,,05611W2130,,BEAU4588585,HLCUPN7200200811,3,18,,,,,CHRKHR20179,,04/01/20
,,,,,,,3450683,,02240B 100,,BEAU4588585,HLCUPN7200200811,2,12,,,,,CHRKHR20179,,04/01/20
